genus,species,sample_start_date,sample_end_date,month,sample_value,sample_unit,sample_sex,sample_stage,sample_location,sample_lat_dd,sample_long_dd,sample_name,species_id_method,location_description
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Jolanda Di Savoia,44.883333,11.983333,WN049A_15591,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,82,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15590,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15589,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15588,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15587,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15586,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15585,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15584,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Copparo,44.9,11.833333,WN048A_15583,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,167,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15582,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15581,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15580,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15579,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15578,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15577,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15576,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15575,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15574,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15573,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15572,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Mesola,44.916667,12.233333,WN030A_15571,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,158,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15570,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15569,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15568,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15567,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Berra,44.983333,11.966667,WN029A_15566,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,94,pool size,female,adult,Berra,44.983333,11.966667,WN028A_15565,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Berra,44.983333,11.966667,WN028A_15564,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,24,pool size,female,adult,Ro,44.933333,11.75,WN027A_15563,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ro,44.933333,11.75,WN027A_15562,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Ro,44.933333,11.75,WN027A_15561,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,81,pool size,female,adult,Comacchio,44.7,12.183333,COMA02_15560,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Comacchio,44.7,12.183333,COMA02_15559,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,25,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15558,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15557,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15556,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15555,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15554,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15553,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15552,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15551,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15550,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15549,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15548,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15547,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15546,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15545,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15544,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15543,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Bologna,44.493889,11.342778,WN108A_15542,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,205,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15541,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15540,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15539,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15538,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15537,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15536,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15535,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15534,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15533,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15532,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15531,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,San Pietro In Casale,44.7,11.4,BONORD14_15530,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,127,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15529,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15528,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15527,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15526,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15525,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15524,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15523,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15522,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15521,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15520,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15519,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15518,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15517,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15516,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15515,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Anzola Emilia,44.547222,11.195556,BONORD09_15514,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,110,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15513,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15512,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15511,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15510,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15509,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15508,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15507,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15506,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15505,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15504,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15503,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Sala Bolognese,44.616667,11.25,BONORD07_15502,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,84,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_15501,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_15500,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD02_15499,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,133,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15498,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15497,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15496,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15495,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15494,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15493,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15492,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15491,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Crevalcore,44.716667,11.15,BONORD01_15490,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,50,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_15489,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_15488,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cortemaggiore,45,9.933333,WN014A_15487,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,113,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15486,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15485,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15484,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15483,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15482,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15481,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15480,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Cadeo,44.966667,9.833333,WN013A_15479,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,60,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15478,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15477,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15476,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15475,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15474,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Castelvetro Piacentino,45.1,9.983333,WN006A_15473,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,83,pool size,female,adult,Caorso,45.05,9.866667,WN005A_15472,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,184,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15471,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15470,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15469,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15468,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15467,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15466,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15465,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15464,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15463,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Piacenza,45.047778,9.700556,WN004A_15462,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,49,pool size,female,adult,Calendasco,45.083333,9.6,WN003A_15461,morphological,Emilia-Romagna
Culex,pipiens,7/2/2023,7/8/2023,Jul,200,pool size,female,adult,Calendasco,45.083333,9.6,WN003A_15460,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,34,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15459,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15458,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15457,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15456,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15455,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15454,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15453,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15452,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15451,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15450,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15449,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15448,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15447,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15446,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15445,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15444,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15443,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15442,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15441,morphological,Emilia-Romagna
Culex,pipiens,6/25/2023,7/1/2023,Jun,200,pool size,female,adult,Terre Del Reno,44.808124,11.405098,WN063A_15440,morphological,Emilia-Romagna
